ITEMBMBR,itemdesc,COSTO_ACT,ULTIMO_COSTO,MODIFDT,ITMCLSCD,PORCENTAJE,METODO_PRECIO,UOFM,QTYBSUOM,PRECIO_UC,PRECIO_CA,PVP,USCATVLS_4
LAB0632,"HEPATITIS ""A"" IGG - REACTIVO","0,00",,,LABO       ,"60.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","120.000,00",Laboratori 
LAB0633,"HEPATITIS ""A"" IGM - REACTIVO","0,00",,,LABO       ,"64.080,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","128.160,00",Laboratori 
LAB0634,HERPES SIMPLE I IGG - REACTIVO,"0,00",,,LABO       ,"69.153,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","138.306,00",Laboratori 
LAB0635,HERPES SIMPLE I IGM - REACTIVO,"0,00",,,LABO       ,"69.153,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","138.306,00",Laboratori 
LAB0636,HERPES SIMPLE II IGG - REACTIVO,"0,00",,,LABO       ,"69.153,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","138.306,00",Laboratori 
LAB0637,HERPES SIMPLE II IGM - REACTIVO,"0,00",,,LABO       ,"69.153,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","138.306,00",Laboratori 
LAB0638,HIERRO SERICO - REACTIVO,"0,00",,,LABO       ,"345.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","690.000,00",Laboratori 
LAB0639,HIV (ELISA) - REACTIVO,"0,00",,,LABO       ,"698.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.396.000,00",Laboratori 
LAB0640,INMUNOGLOBULINA A (IGA) - REACTIVO,"0,00",,,LABO       ,"55.714,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","111.428,00",Laboratori 
LAB0641,INMUNOGLOBULINA E (IGE TOTAL) - REACTIVO,"0,00",,,LABO       ,"409.400,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","818.800,00",Laboratori 
LAB0642,INMUNOGLOBULINA G (IGG) - REACTIVO,"0,00",,,LABO       ,"13.955,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","27.910,00",Laboratori 
LAB0643,INMUNOGLOBULINA M (IGM) - REACTIVO,"0,00",,,LABO       ,"13.955,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","27.910,00",Laboratori 
LAB0644,INSULINA BASAL - REACTIVO,"0,00",,,LABO       ,"1.010.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","2.020.000,00",Laboratori 
LAB0645,INVESTIGACION DE HEMOPARASITOS - REACTIVO,"0,00",,,LABO       ,"7.974,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","15.948,00",Laboratori 
LAB0646,LE TEST - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0647,LH. - REACTIVO,"0,00",,,LABO       ,"900.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.800.000,00",Laboratori 
LAB0648,LIPASA - REACTIVO,"0,00",,,LABO       ,"406.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","812.000,00",Laboratori 
LAB0649,LIPIDOS TOTALES - REACTIVO,"0,00",,,LABO       ,"750.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.500.000,00",Laboratori 
LAB0650,MAGNESIO - REACTIVO,"0,00",,,LABO       ,"560.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.120.000,00",Laboratori 
LAB0651,MARIHUANA - REACTIVO,"0,00",,,LABO       ,"706.500,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.413.000,00",Laboratori 
LAB0652,MICROALBUMINA EN ORINA 24H - REACTIVO,"0,00",,,LABO       ,"345.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","690.000,00",Laboratori 
LAB0653,MICROALBUMINA ORINA PARCIAL - REACTIVO,"0,00",,,LABO       ,"345.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","690.000,00",Laboratori 
LAB0654,MONOTEST - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0655,PARATOHORMONA - REACTIVO,"0,00",,,LABO       ,"35.885,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","71.770,00",Laboratori 
LAB0656,PEPTIDO C - REACTIVO,"0,00",,,LABO       ,"12.460,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","24.920,00",Laboratori 
LAB0657,PHADEBACT SUERO - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0658,POTASIO EN ORINA DE 24H - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0659,POTASIO EN ORINA PARCIAL - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0660,POTASIO SERICO - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0661,PROGESTERONA - REACTIVO,"0,00",,,LABO       ,"178.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","356.000,00",Laboratori 
LAB0662,PROLACTINA - REACTIVO,"0,00",,,LABO       ,"178.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","356.000,00",Laboratori 
LAB0663,PROTEINA C REACTIVA PCR - REACTIVO,"0,00",,,LABO       ,"620.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.240.000,00",Laboratori 
LAB0664,PROTEINAS DE BENCE JONE EN ORINA - REACTIVO,"0,00",,,LABO       ,"8.900,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","17.800,00",Laboratori 
LAB0665,PROTEINAS TOTALES Y FRACCIONADAS - REACTIVO,"0,00",,,LABO       ,"343.050,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","686.100,00",Laboratori 
LAB0666,PROTENURIA - REACTIVO,"0,00",,,LABO       ,"311.500,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","623.000,00",Laboratori 
LAB0667,PSA LIBRE - REACTIVO,"0,00",,,LABO       ,"1.220.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","2.440.000,00",Laboratori 
LAB0668,PSA TOTAL - REACTIVO,"0,00",,,LABO       ,"1.700.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","3.400.000,00",Laboratori 
LAB0669,REACCION DE WIDAL (ANTIG FEBRILES) - REACTIVO,"0,00",,,LABO       ,"424.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","848.000,00",Laboratori 
LAB0670,RECUENTO DE POLIMORFONUCLEARES - REACTIVO,"0,00",,,LABO       ,"14.240,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","28.480,00",Laboratori 
LAB0671,RELACION ACIDO URICO/CREATININA - REACTIVO,"0,00",,,LABO       ,"665.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.330.000,00",Laboratori 
LAB0672,RELACION CALCIO/CREATININA - REACTIVO,"0,00",,,LABO       ,"1.074.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","2.148.000,00",Laboratori 
LAB0673,RELACION FOSFORO/CREATININA - REACTIVO,"0,00",,,LABO       ,"620.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.240.000,00",Laboratori 
LAB0674,RUBEOLA IGG - REACTIVO,"0,00",,,LABO       ,"2.937,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","5.874,00",Laboratori 
LAB0675,SANGRE OCULTA EN HECES - REACTIVO,"0,00",,,LABO       ,"60.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","120.000,00",Laboratori 
LAB0676,SEROLOGIA LEPTOSPIRA - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0677,SODIO EN ORINA DE 24H - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0678,SODIO EN ORINA PARCIAL - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0679,SODIO SERICO - REACTIVO,"0,00",,,LABO       ,"200.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","400.000,00",Laboratori 
LAB0680,T3 LIBRE - REACTIVO,"0,00",,,LABO       ,"840.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.680.000,00",Laboratori 
LAB0681,T3 TOTAL - REACTIVO,"0,00",,,LABO       ,"104.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","208.000,00",Laboratori 
LAB0682,T4 LIBRE - REACTIVO,"0,00",,,LABO       ,"940.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.880.000,00",Laboratori 
LAB0683,T4 TOTAL - REACTIVO,"0,00",,,LABO       ,"104.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","208.000,00",Laboratori 
LAB0684,TESTOSTERONA LIBRE - REACTIVO,"0,00",,,LABO       ,"178.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","356.000,00",Laboratori 
LAB0685,TESTOSTERONA TOTAL - REACTIVO,"0,00",,,LABO       ,"178.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","356.000,00",Laboratori 
LAB0686,TIEMPO DE PROTOMBINA (TP-INR)* - REACTIVO,"0,00",,,LABO       ,"100.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","200.000,00",Laboratori 
LAB0687,TIEMPO DE RETRACCION DEL COAGULO - REACTIVO,"0,00",,,LABO       ,"14.240,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","28.480,00",Laboratori 
LAB0688,TIEMPO DE SANGRIA DE DUKE - REACTIVO,"0,00",,,LABO       ,"14.240,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","28.480,00",Laboratori 
LAB0689,TIEMPO PARCIAL DE TROMBOPLASTINA -TPT - REACTIVO,"0,00",,,LABO       ,"52.500,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","105.000,00",Laboratori 
LAB0690,TIROGLOBULINA - REACTIVO,"0,00",,,LABO       ,"69.420,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","138.840,00",Laboratori 
LAB0691,TOXOPLASMA GONDII IGG - REACTIVO,"0,00",,,LABO       ,"35.600,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","71.200,00",Laboratori 
LAB0692,TOXOPLASMA GONDII IGM - REACTIVO,"0,00",,,LABO       ,"356.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","712.000,00",Laboratori 
LAB0693,TRANSAMINASA OXALOACETICA (TGO-AST) - REACTIVO,"0,00",,,LABO       ,"287.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","574.000,00",Laboratori 
LAB0694,TRANSAMINASA PIRUVICA (TGP/ALT) - REACTIVO,"0,00",,,LABO       ,"300.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","600.000,00",Laboratori 
LAB0695,TRANSFERRINA - REACTIVO,"0,00",,,LABO       ,"53.400,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","106.800,00",Laboratori 
LAB0696,TRIGLICERIDOS - REACTIVO,"0,00",,,LABO       ,"300.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","600.000,00",Laboratori 
LAB0697,TROPONINA I - REACTIVO,"0,00",,,LABO       ,"1.900.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","3.800.000,00",Laboratori 
LAB0698,TSH - REACTIVO,"0,00",,,LABO       ,"590.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.180.000,00",Laboratori 
LAB0699,UREA - REACTIVO,"0,00",,,LABO       ,"300.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","600.000,00",Laboratori 
LAB0700,VDRL CUALITATIVO - REACTIVO,"0,00",,,LABO       ,"80.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","160.000,00",Laboratori 
LAB0701,VDRL CUANTITATIVO - REACTIVO,"0,00",,,LABO       ,"80.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","160.000,00",Laboratori 
LAB0702,VELOCIDAD DE SEDIMENTACION GLOBULAR - REACTIVO,"0,00",,,LABO       ,"14.240,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","28.480,00",Laboratori 
LAB0703,VIRUS SINCICIAL RESPIRATORIO IGM/IGG RSV - REACTIVO,"0,00",,,LABO       ,"53.400,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","106.800,00",Laboratori 
LAB0704,VITAMINA B12 - REACTIVO,"0,00",,,LABO       ,"2.750.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","5.500.000,00",Laboratori 
LAB0705,ANTICUERPOS TRANSGLUTAMINASA IgA - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0707,SUDAN III - REACTIVO,"0,00",,,LABO       ,"14.240,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","28.480,00",Laboratori 
LAB0708,BETA 2 MICROGLOBULINA (ORINA 24H) - REACTIVO,"0,00",,,LABO       ,"1.958,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","3.916,00",Laboratori 
LAB0709,BETA 2 MICROGLOBULINA (SANGRE) - REACTIVO,"0,00",,,LABO       ,"35.600,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","71.200,00",Laboratori 
LAB0710,APOLIPOPROTEINAS B - REACTIVO,"0,00",,,LABO       ,"1.075.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","2.150.000,00",Laboratori 
LAB0711,APOLIPOPROTEINAS A1 - REACTIVO,"0,00",,,LABO       ,"1.075.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","2.150.000,00",Laboratori 
LAB0712,ANTI BETA GLICOPROTEINA IGG - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0713,ANTI BETA GLICOPROTEINA IGM - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0714,TEST DE SACAROSA - REACTIVO,"0,00",,,LABO       ,"235,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","470,00",Laboratori 
LAB0715,COLESTEROL HDL - REACTIVO,"0,00",,,LABO       ,"500.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.000.000,00",Laboratori 
LAB0716,COLESTEROL LDL - REACTIVO,"0,00",,,LABO       ,"480.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","960.000,00",Laboratori 
LAB0717,COLESTEROL VLDL - REACTIVO,"0,00",,,LABO       ,"315.416,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","630.832,00",Laboratori 
LAB0718,DETECCION DE INFLUENZA A - REACTIVO,"0,00",,,LABO       ,"21.360,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","42.720,00",Laboratori 
LAB0719,DETECCION DE INFLUENZA B - REACTIVO,"0,00",,,LABO       ,"21.360,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","42.720,00",Laboratori 
LAB0720,LACTATO - REACTIVO,"0,00",,,LABO       ,"844.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.688.000,00",Laboratori 
LAB0721,TINCION DE KINYOUN - REACTIVO,"0,00",,,LABO       ,"21.360,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","42.720,00",Laboratori 
LAB0722,ALBUMINA SERICA - REACTIVO,"0,00",,,LABO       ,"254.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","508.000,00",Laboratori 
LAB0723,HORMONAS TRASNPORTADORAS DE HORMONAS SEXUALES (SHBG) - REACTIVO,"0,00",,,LABO       ,"19.936,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","39.872,00",Laboratori 
LAB0724,CULTIVO DE BACTERIAS,"0,00",,,LABO       ,"5.940,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","11.880,00",Laboratori 
LAB0725,ANTIGENO E HEPATITIS B - REACTIVO,"0,00",,,LABO       ,"149.520,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","299.040,00",Laboratori 
LAB0726,ANTI-CCP,"0,00",,,LABO       ,"1,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1,00",Laboratori 
LAB0726,ANTI-CCP,"0,00",,,LABO       ,"4.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","4.000,00",Laboratori 
LAB0728,PERFIL GASTRO,"0,00",,,LABO       ,"1,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1,00",Laboratori 
LAB0728,PERFIL GASTRO,"0,00",,,LABO       ,"25.800,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","25.800,00",Laboratori 
LAB0729,ANTICUERPOS ANTI HBSAG,"0,00",,,LABO       ,"160.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","320.000,00",Laboratori 
LAB0730,TROPONINA T CUANTITATIVA,"0,00",,,LABO       ,"46.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","46.000,00",Laboratori 
LAB0730,TROPONINA T CUANTITATIVA,"0,00",,,LABO       ,"800.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.600.000,00",Laboratori 
LAB0731,MULTIPLEX MENINGITIS VIRAL PUNTO FINAL,"0,00",,,LABO       ,"1,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1,00",Laboratori 
LAB0731,MULTIPLEX MENINGITIS VIRAL PUNTO FINAL,"0,00",,,LABO       ,"520.000,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","520.000,00",Laboratori 
LAB9999,EXAMENES DE LABORATORIO,"0,00",,,COSESTIMAD ,"1,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1,00",CostEstima 
LABO0423,PESQUIZA NEONATAL,"0,00",,,LABO       ,"1.210,00",MONTO MONETARIO,UNISERV  ,"1,00000",,"0,00","1.210,00",Laboratori 
LICORES001,VINO TINTO CASILLERO DEL DIABLO,"3.800,00","9.956,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","9.956,00","3.800,00","0,00",Licores    
LICORES002,VINO BLANCO CHARDONNAY CONCHA Y TORO - CHILE ( FRONTERA ),"3.500,00","9.170,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","9.170,00","3.500,00","0,00",Licores    
LICORES003,WHISKY LANCASTER BLENDED SCOTCH,"4.500,00","11.790,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","11.790,00","4.500,00","0,00",Licores    
LICORES004,WHISKY BUCHANANS 12 AÑOS,"14.000,00","36.680,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","36.680,00","14.000,00","0,00",Licores    
LICORES005,SANGRIA CAROREÑA 1.750 LTS,"3.700,00","9.694,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","9.694,00","3.700,00","0,00",Licores    
LICORES006,VINO BLANCO CHARDONNAY PREMIER DE CURVE J.P CHENET,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES007,VINO BLANCO J.P CHENET SAUVIGNON BLANCO 0.75 ML,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES008,VINO ROSADO J.P CHENET GRENACHE -CINSAULT PAYS 0.75 ML,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES009,VINO TINTO CARMENERE 0.75 ML,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES011,WHISKY BUCHANANS MASTER BLENDER 750 ML,"28.000,00","73.360,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","73.360,00","28.000,00","0,00",Licores    
LICORES012,ANTIOQUEÑO ANISADO 0.75ML,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES013,SUPER EXTRA ( ANIS ) 0.75ML,"100,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"100,00","0,00",Licores    
LICORES014,PONCHE CREMA 0.75ML,"1.900,00","4.978,00",01/12/2016,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000","4.978,00","1.900,00","0,00",Licores    
LICORES015,VINO BLANCO SAUVIGNON BLANK CONCHA Y TORO CHILE,"0,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"0,00","0,00",Licores    
LICORES016,SANGRIA PASO DOBLE 0.75 LTS,"77.500,00",,,LICOR      ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"77.500,00","0,00",Licores    
LIM0122,LIMPIADOR DE POCETAS MAS 3785 ML,"31,25",,,LIMP       ,"0,00",MONTO MONETARIO,UNIDAD   ,"1,00000",,"31,25","0,00",Limpieza   
LIMP0001,BOLSAS P/PLACA PEQUEÑAS IMAGENOLOGIA,"1,57","5,87",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","14,85","3,96","14,85",MaterialMQ 
LIMP0002,BOLSAS P/PLACAS GRANDE IMAGENOLOGIA,"43,68","114,44",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","289,54","110,51","289,54",MaterialMQ 
LIMP0004,BOLSAS NEGRAS 150 LITROS -UNIDAD- (BULTO X 200 O 400 UND),"510,26","510,26",14/11/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.290,96","1.290,96","1.290,96",Limpieza   
LIMP0005,BOLSAS NEGRAS  200 LITROS -UNIDAD- (BULTO X 200 UND),"17.864,00","17.864,00",31/01/2018,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","45.195,92","45.195,92","45.195,92",Limpieza   
LIMP0006,BOLSAS NEGRAS 30 LITROS -UNIDAD- (PAQ 10),"2.800,00","2.800,00",05/02/2018,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","7.084,00","7.084,00","7.084,00",Limpieza   
LIMP00061,CIERRE MAGICO 50X25 MTS,"0,00",,,LIMP       ,"295,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"0,00","0,00",Limpieza   
LIMP0007,BOLSAS NEGRAS 60 LITROS -UNIDAD- (PAQ 10),"6.496,00","6.496,00",05/02/2018,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","16.434,88","16.434,88","16.434,88",Limpieza   
LIMP0008,BOLSAS ROJAS 150 LTS DE BIOSEGURIDAD,"310,97","850,98",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","2.152,97","786,75","2.152,97",MaterialMQ 
LIMP0009,BOLSAS TRANSPARENTE 3KG UNIDAD (PAQ X 100),"447,86","460,30",14/11/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.164,56","1.133,09","1.164,56",Limpieza   
LIMP0010,BOLSAS TRANSPARENTE 5KG UNIDAD (PAQ X 100),"77,97","106,00",15/09/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","268,18","197,26","268,18",Limpieza   
LIMP0011,CEPILLO DE BARRER (C/PALO),"18.000,00","18.000,00",13/11/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","45.540,00","45.540,00","45.540,00",Limpieza   
LIMP0012,CEPILLO DE LAVAR PARA BANO (WC),"1.433,00","4.844,94",26/09/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","12.257,70","3.625,49","12.257,70",Limpieza   
LIMP0013,CEPILLO PARA LAVAR,"2.302,33","4.500,00",27/09/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","11.385,01","5.824,89","11.385,01",Limpieza   
LIMP0014,CINTA DE ESTERILIZACION PARA W/C,"166,77","280,00",05/06/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","708,40","421,93","708,40",Limpieza   
LIMP0015,CLORO GALON,"2.508,59","3.200,02",27/04/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","8.096,05","6.346,73","8.096,05",Limpieza   
LIMP0016,DISCO NEGRO LIMPIEZA,"31.495,75","63.504,00",10/02/2017,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","64.139,04","31.810,71","1,00",Limpieza   
LIMP0017,DISCO ROJO LIMPIEZA,"642,14","1.281,75",01/12/2016,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","1.294,56","648,56","1,00",Limpieza   
LIMP0018,DISCO VERDE LIMPIEZA,"57.312,00","63.504,00",10/02/2017,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","64.139,04","57.885,12","1,00",Limpieza   
LIMP0019,DISCOS BLANCOS LIMPIEZA,"105,00","379,12",01/12/2016,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","382,92","106,05","1,00",Limpieza   
LIMP0020,ESCOBILLONES (TELARAÑA),"41,60","113,53",01/12/2016,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","114,67","42,02","1,00",Limpieza   
LIMP0021,ESPONJA ALAMBRE ROLL,"1.144,75","2.000,00",27/09/2017,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","2.020,00","1.156,20","1,00",Limpieza   
LIMP0022,GUANTES DOMESTICOS PARA LIMPIEZA,"18.000,00","18.000,00",13/11/2017,LIMP       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","45.540,00","45.540,00","45.540,00",Limpieza   
LIMP0023,HARAGAN C/PALO,"24,17","63,33",01/12/2016,LIMP       ,"1,00",MONTO MONETARIO,UNIDAD   ,"1,00000","63,96","24,41","1,00",Limpieza   
