CODIGO;DESCRIPCION;Present.;PRECIO
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0589 CUIDADO Y TRATAMIENTO DE QUEMADURAS TRATAMIENTO INICIAL DONDE SOLO SEA NECESARIO EL TRATAMIEN;PUNTOS;500
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0590 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION LOCAL AMBULATORIA SIN ANESTESIA (PEQUE—A);PUNTOS;300
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0591 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION LOCAL HOSPITALARIA SIN ANESTESIA;PUNTOS;300
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0592 CUIDADO Y TRATAMIENTO DE QUEMADURAS ATENCION DIARIA DE PACIENTES HOSPITALIZADOS P0R QUEMADURA;PUNTOS;300
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0593 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION LOCAL Y/O DEBRIDAMIENTO BAJO ANESTESIA;PUNTOS;500
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0594 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION LOCAL AMBULATORIA MEDIANA (UNA EXTREMIDAD) SIN A;PUNTOS;300
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0595 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION LOCAL SIN ANESTESIA GRANDE (DOS EXTREMIDADES);PUNTOS;400
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0596 CUIDADO Y TRATAMIENTO DE QUEMADURAS CURACION EXTENSA BAJO ANESTESIA;PUNTOS;500
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0597 CUIDADO Y TRATAMIENTO DE QUEMADURAS APLICACI”N DE INJERTOS LIBRES DE PIEL (VER LA SECCION DE ;PUNTOS;1.800,00
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0598 INSICIONES Y DRENAJES SIMPLE (QUE REQUIERE TAN SOLO ANESTESIA LOCAL);PUNTOS;450
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0599 INSICIONES Y DRENAJES COMPLICADA QUE REQUIERE (SEDACION PROFUNDA O ANESTESIA REGIONAL O GENER;PUNTOS;600
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0600 INSICIONES Y DRENAJES EVACUACION DE HEMATOMA (BAJO NESTESIA LOCAL);PUNTOS;500
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0601 INSICIONES Y DRENAJES EVACUACION DE HEMATOMA (BAJO ANESTESIA REGIONAL, GENERAL O SEDACION PRO;PUNTOS;500
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0901 ANTRO MAXILAR CALDWELL BILATERAL ( VER RADICAL);PUNTOS;1.500,00
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0902 EXTIRPACION QUIRURGICA Y DESCOMPRESION DE NERVIO MEDIO;PUNTOS;900
CIRUGÕA PLASTICA Y RECONSTRUCTIVA;P0903 PROCEDIMIENTOS ESPECIALES DE CIRUGIA PLASTICA;PUNTOS;1.500,00
COLOPROCTOLOGIA;CG-064 COLON RECTO Y ANO ANOPLASTIA;PUNTOS;875
COLOPROCTOLOGIA;CG-066 COLON RECTO Y ANO CURA OPERATORIA DE FISURA ANAL;PUNTOS;950
COLOPROCTOLOGIA;CG-071 COLON RECTO Y ANO CONSTRUCCION DE COLGAJO MIOMUCOSO;PUNTOS;875
COLOPROCTOLOGIA;CG-074 COLON RECTO Y ANO ESFINTEROPLASTIA ANAL ANTERIOR POSTERIOR;PUNTOS;1.200,00
COLOPROCTOLOGIA;CG-076 COLON RECTO Y ANO EXTIRPACION TRANSANAL O RESECCION LOCAL DE TUMOR DE RECTO;PUNTOS;1.125,00
COLOPROCTOLOGIA;CG-117 HERNIAS HERNIOPLASTIA INGUINAL UNILATERAL ( CON PROTESIS O MALLA);PUNTOS;750
COLOPROCTOLOGIA;CG-130 EXPLORACION INGUINAL;PUNTOS;520
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-014 ELECTROFISIOLOGICO DIAGNOSTICO (N);PUNTOS;667
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-055 ELECTROFISIOLOGICO DIAGNOSTICO + ABLACION NAV + IMPLANTE DE MARCAPASO (N);PUNTOS;694
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-059 ELECTROFISIOLOGICO DIAGNOSTICO + ABLACION CON CATETER RF + IMPLANTE DE MARCAPASO (N);PUNTOS;694
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-061 CAMBIO DE GENERADOR DE MARCAPASO;PUNTOS;1.933,00
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-063 COLOCACI”N DE MARCAPASO DEFINITIVO;PUNTOS;1.267,00
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-095 IMPLANTE DE CARDIODESFIBRILADOR RESINCRONIZADOR;PUNTOS;1.933,00
ELECTROFISIOLOGIA Y ARRITMIAS;HEMO-104 REPOSICIONAMIENTO DE ELECTRODO VENTRICULAR DE MARCAPASOS;PUNTOS;273
FISIATRIA;QUIMIODENERVACION CON BOTOX (COLOCACION AMPOLLA DE BOTOX);PUNTOS;195
GASTROENTEROLOGÕA;GAST-INF-01 BIOPSIAS HEPATICAS;PUNTOS;195
GASTROENTEROLOGÕA;GAST-INF-02 COLONOSCOPIA;PUNTOS;400
GASTROENTEROLOGÕA;GAST-INF-03 COLONOSCOPIA MAS POLIPECTOMIA;PUNTOS;234
GASTROENTEROLOGÕA;GAST-INF-04 ENDOSCOPIA DIGESTIVA;PUNTOS;300
GASTROENTEROLOGÕA;GAST-INF-05 ENDOSCOPIA DIGESTIVA SUPERIOR MAS POLIPECTOMIA;PUNTOS;195
GASTROENTEROLOGÕA;GAST-INF-06 ENDOSCOPIA DIGESTIVA SUPERIOR MAS ESCLEROSIS DE VARICES ESOFAGICAS;PUNTOS;195
GASTROENTEROLOGÕA;GAST-INF-07 ENDOSCOPIA DIGESTIVA SUPERIOR MAS EXTRACCION DE CUERPO EXTRA—O;PUNTOS;195
GASTROENTEROLOGÕA;GAST-INF-08 RETOSIGMOIDOSCOPIA+ BIOPSIA;PUNTOS;104
GASTROENTEROLOGÕA;GAST-INF-09 RECTOSIGMOIDOSCOPIA MAS POLIPECTOMIA;PUNTOS;195
GASTROENTEROLOGÕA;GASTRO-001 ENDOSCOPIA DIGESTIVA SUPERIOR (GASTROSCOPIA);PUNTOS;300
GASTROENTEROLOGÕA;GASTRO-002 BIOPSIA HEPATICA A CIEGAS;PUNTOS;65
GASTROENTEROLOGÕA;GASTRO-004 CISTOGASTROSTOMIA DE PSEUDOQUISTE PANCREATICO;PUNTOS;455
GASTROENTEROLOGÕA;GASTRO-005 COAGULACION DE HEMORROIDES (CADA SECCION);PUNTOS;78
GASTROENTEROLOGÕA;GASTRO-006 COLANGIOPANCREATOGRAFIA TRANSPARIETOHEPATICA;PUNTOS;325
GASTROENTEROLOGÕA;GASTRO-007 COLONOSCOPIA;PUNTOS;400
GASTROENTEROLOGÕA;GASTRO-008 CROMOENDOSCOPIA;PUNTOS;13
GASTROENTEROLOGÕA;GASTRO-009 DILATACION ES ESTENOSIS BILIAR CON DILATADORES;PUNTOS;65
GASTROENTEROLOGÕA;GASTRO-010 DILATACIONES  DE ESTENOSIS MALIGNAS Y BENIGNAS ;PUNTOS;156
GASTROENTEROLOGÕA;GASTRO-011 DRENAJE DE COLECCIONES  CON CATETER DE TIPO PICK TALL;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-012 DRENAJE DE COLECCIONES INTRA-ABDOMINALES GUIADA POR ULTRASONIDO;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-013 ECOGRAFIA ABDOMINAL (ECO);PUNTOS;23
GASTROENTEROLOGÕA;GASTRO-015 ESCLEROSIS DE LESIONES SANGRANTES;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-016 ESCLEROSIS DE VARICES ESOFAGICAS (CADA SECCION);PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-017 ESTENOTOMIA DE ESTENOSIS POST QUIRURGICAS O POR CAUSTICOS POR SECION;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-018 EXTRACCION DE CALCULOS CONCESTA DE  FORGARTHY;PUNTOS;65
GASTROENTEROLOGÕA;GASTRO-019 EXTRACCION DE CALCULOS CONCESTA DE DORMIA;PUNTOS;65
GASTROENTEROLOGÕA;GASTRO-020 EXTRACCION DE CUERPO EXTRA—O EN EL ESOFAGO;PUNTOS;163
GASTROENTEROLOGÕA;GASTRO-021 FIBROSIGMOIDOSCOPIA (EQUIPO FLEXIBLE);PUNTOS;91
GASTROENTEROLOGÕA;GASTRO-022 FRAGMENTACION DE CALCULOS CON LITOTRIPTOR DE SOHENDRA;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-023 GASTREOSTOMIA ENDOSCOPICA PERCUTANEA;PUNTOS;156
GASTROENTEROLOGÕA;GASTRO-024 INSECCION DE PROTESIS BILIAR;PUNTOS;156
GASTROENTEROLOGÕA;GASTRO-025 INSERCCION DE PROTESIS EN CONDUCTO PANCREATICO;PUNTOS;195
GASTROENTEROLOGÕA;GASTRO-026 INSTALACION DE BALON INTRAGASTRICO (LAPAROSCOPIA);PUNTOS;247
GASTROENTEROLOGÕA;GASTRO-028 LAPAROSCOPIA DIAGNOSTICA;PUNTOS;117
GASTROENTEROLOGÕA;GASTRO-029 LIGADURA O ESCLEROSIS DE HEMORROIDES ( CADA SECCION);PUNTOS;65
GASTROENTEROLOGÕA;GASTRO-030 LIGADURAS VARICES ESOFAGICAS;PUNTOS;156
GASTROENTEROLOGÕA;GASTRO-031 PANCREATOCOLANGIOGRAFIA + ESFINTEROTOMIA ENDOSCOPICA - ERCP;PUNTOS;325
GASTROENTEROLOGÕA;GASTRO-032 PANCREATOCOLANGIOGRAFIA RETROGADA ENDOSCOPICA;PUNTOS;156
GASTROENTEROLOGÕA;GASTRO-033 PARACENTESIS;PUNTOS;52
GASTROENTEROLOGÕA;GASTRO-034 PARACENTESIS GUIADA POR ULTRASONIDO;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-035 POLIPECTOMIA ENDOSCOPICA: PRIMER POLIPO;PUNTOS;143
GASTROENTEROLOGÕA;GASTRO-036 POLIPECTOMIA ENDOSCOPICA (TRES POLIPO);PUNTOS;455
GASTROENTEROLOGÕA;GASTRO-038 RESECCION ENDOSCOPICA DE LA MUCOSA ESOFAGICA, GASTRICA , INTESTINAL Y COLONICA;PUNTOS;293
GASTROENTEROLOGÕA;GASTRO-039 RETIRO DE BALON INTRAGASTRICO;PUNTOS;247
GASTROENTEROLOGÕA;GASTRO-040 SEDACCION;PUNTOS;16
GASTROENTEROLOGÕA;GASTRO-041 TERAPIA DE ARGON PLASMA;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-042 TOMA DE BIOPSIA;PUNTOS;16
GASTROENTEROLOGÕA;GASTRO-043 TUNELIZACION DE TUMORES CON ARGON  ;PUNTOS;130
GASTROENTEROLOGÕA;GASTRO-044 ULTRASONIDO ABDOMINAL SUPERIOR CONSULTA;PUNTOS;23
GASTROENTEROLOGÕA;GASTRO-045  ULTRASONIDO ABDOMINAL SUPERIOR EMERGENCIA;PUNTOS;33
GASTROENTEROLOGÕA;GASTRO-046 USO DE EQUIPOS;PUNTOS;91
GASTROENTEROLOGÕA;GASTRO-047 USO DE INSUMOS;PUNTOS;91
GASTROENTEROLOGÕA;GASTRO-048 USO INSTRUMENTAL GASTROENTEROLOGIA;PUNTOS;91
GASTROENTEROLOGÕA;GASTRO-049 PROTESIS BILIAR;PUNTOS;156
GINECOLOGÕA Y OBSTETRICIA;GINE-001 USO DE EQUIPO DE LAPAROSCOPIA, INSTRUMENTAL ESPECIALIZADO Y EQUIPO;PUNTOS;130
GINECOLOGÕA Y OBSTETRICIA;GINE-002 ECOGRAFIA PELVICA HOSPITALIZACION ;PUNTOS;130
GINECOLOGÕA Y OBSTETRICIA;GINE-003 ECOGRAFIA PELVICA DE EMERGENCIA ;PUNTOS;75
GINECOLOGÕA Y OBSTETRICIA;GINE-004 ECOGRAFIA TRANSVAGINAL HOSPITALIZACION;PUNTOS;130
GINECOLOGÕA Y OBSTETRICIA;GINE-005 ECOGRAFIA TRANSVAGINAL  EMERGENCIA ;PUNTOS;75
GINECOLOGÕA Y OBSTETRICIA;GINE-006 ECOGRAFIA OBSTETRICIA HOSPITALIZACION;PUNTOS;90
GINECOLOGÕA Y OBSTETRICIA;GINE-007 ECOGRAFIA OBSTETRICIA DE EMERGENCIA;PUNTOS;90
GINECOLOGÕA Y OBSTETRICIA;GINE-008 ECOGRAFIA OBSTETRICA MAS DOPPLER ;PUNTOS;110
GINECOLOGÕA Y OBSTETRICIA;GINE-009 ECOGRAFIA 4D- 3D;PUNTOS;175
GINECOLOGÕA Y OBSTETRICIA;GINE-010 MONITOREO FETAL ELECTRONICO;PUNTOS;175
GINECOLOGÕA Y OBSTETRICIA;GINE-011 ABLACION DE UTEROS SACROS POR LAPAROSCOPIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-012 ABSCESO DE GLANDULA DE BARTHOLINO (DRENAJE);PUNTOS;235
GINECOLOGÕA Y OBSTETRICIA;GINE-013 ABSCESO DE GLANDULA DE BARTHOLINO (EXTIRPACION);PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-014 ABSCESO DE VULVA (DRENAJE);PUNTOS;235
GINECOLOGÕA Y OBSTETRICIA;GINE-015 AMPUTACION DE CUELLO UTERINO;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-016 BIOPSIA DE CUELLO / ENDOMETRIO;PUNTOS;215
GINECOLOGÕA Y OBSTETRICIA;GINE-017 BIOPSIA DE VULVA;PUNTOS;175
GINECOLOGÕA Y OBSTETRICIA;GINE-018 CAUTERIZACION DE CUELLO UTERINO CRIOCIRUGIA;PUNTOS;185
GINECOLOGÕA Y OBSTETRICIA;GINE-019 CERCLAJE CERVICAL;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-020 CESAREA I;PUNTOS;508
GINECOLOGÕA Y OBSTETRICIA;GINE-021 CESAREA II;PUNTOS;518
GINECOLOGÕA Y OBSTETRICIA;GINE-022 CESAREA I-II + ESTERILIZACION QUIRURGICA;PUNTOS;370
GINECOLOGÕA Y OBSTETRICIA;GINE-023 CESAREA III;PUNTOS;585
GINECOLOGÕA Y OBSTETRICIA;GINE-024 CESAREA III + ESTERILIZACION QUIRURGICA;PUNTOS;415
GINECOLOGÕA Y OBSTETRICIA;GINE-025 CESAREA MULTIPLE (GEMELAR, ETC);PUNTOS;415
GINECOLOGÕA Y OBSTETRICIA;GINE-026 CISTOPEXIA RETROPUBICA;PUNTOS;375
GINECOLOGÕA Y OBSTETRICIA;GINE-027 CISTOPEXIA RETROPUBICA POR LAPAROSCOPIA;PUNTOS;490
GINECOLOGÕA Y OBSTETRICIA;GINE-028 CITOREDUCCION POR CANCER DE ENDOMETRIO;PUNTOS;1.180,00
GINECOLOGÕA Y OBSTETRICIA;GINE-029 CITOREDUCCION POR CANCER DE OVARIO;PUNTOS;1.180,00
GINECOLOGÕA Y OBSTETRICIA;GINE-030 COLPOCLEISIS DE VAGINA (OPERACI”N DE LEFORT);PUNTOS;635
GINECOLOGÕA Y OBSTETRICIA;GINE-031 CURA DE ENTEROCELE CON MALLA APOGEE;PUNTOS;900
GINECOLOGÕA Y OBSTETRICIA;GINE-032 CURA DE PROLAPSO GENITAL ANTERIOR Y POSTERIOR (CISTOCELE + RECTOCELE);PUNTOS;960
GINECOLOGÕA Y OBSTETRICIA;GINE-033 CURA DE PROLAPSO GENITAL ANTERIOR (CISTOCELE);PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-034 CURA DE PROLAPSO GENITAL ANTERIOR (CISTOCELE) CON MALLA TENIGEE;PUNTOS;560
GINECOLOGÕA Y OBSTETRICIA;GINE-035 CURA DE PROLAPSO GENITAL POSTERIOR (RETROCELE);PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-036 CURA DE PROLAPSO ANTERIOR Y POSTERIOR CON MALLA;PUNTOS;815
GINECOLOGÕA Y OBSTETRICIA;GINE-037 CURA DE PROLAPSO GENITAL POSTERIOR (RETROCELE) CON MALLA;PUNTOS;1.223,00
GINECOLOGÕA Y OBSTETRICIA;GINE-038 CURA DE PROLAPSO GENITAL CON MALLA PROLIFT;PUNTOS;1.200,00
GINECOLOGÕA Y OBSTETRICIA;GINE-039 CURA DE PROLAPSO DE CUPULA VAGINAL CON TECNICA DE CAPIO;PUNTOS;1.200,00
GINECOLOGÕA Y OBSTETRICIA;GINE-040 COLPORRAFIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-041 COLPOTOMIA (ADSCESO DE DOUGLAS);PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-042 CONIZACION DE CUELLO UTERINO;PUNTOS;280
GINECOLOGÕA Y OBSTETRICIA;GINE-043 CURA DE PROLAPSO GENITAL ANTERIOR (CISTOCELE) + ENTEROCELE;PUNTOS;640
GINECOLOGÕA Y OBSTETRICIA;GINE-044 CURA OPERATORIA DE HEMATOCOLPO POR HIMEN PERFORADO;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-045 DESGARRO TOTAL DE PERINE. PERINEORRAFIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-046 DISPOSITIVO INTRAUTERINO (DIU) COLOCACION;PUNTOS;215
GINECOLOGÕA Y OBSTETRICIA;GINE-047 DISPOSITIVO INTRAUTERINO (DIU) EXTRACCION;PUNTOS;215
GINECOLOGÕA Y OBSTETRICIA;GINE-048 DRENAJE DE ABSCESO TUBARICO UNILATERAL POR LAPAROSCOPIA;PUNTOS;325
GINECOLOGÕA Y OBSTETRICIA;GINE-049 DRENAJE DE ABSCESO TUBARICO BILATERAL POR LAPAROSCOPIA;PUNTOS;485
GINECOLOGÕA Y OBSTETRICIA;GINE-050 DRENAJE DE ABSCESO TUBARICO UNILATERAL POR LAPARATOMIA;PUNTOS;300
GINECOLOGÕA Y OBSTETRICIA;GINE-051 DRENAJE DE ABSCESO TUBARICO BILTERAL POR LAPARATOMIA;PUNTOS;465
GINECOLOGÕA Y OBSTETRICIA;GINE-052 DRENAJE PIOMETRIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-053 ELECTROCRIO O TERMOCOAGULACION DE CUELLO O CONDILOMAS;PUNTOS;195
GINECOLOGÕA Y OBSTETRICIA;GINE-054 EMBARAZO ECTOPICO. LAPARATOMIA;PUNTOS;533
GINECOLOGÕA Y OBSTETRICIA;GINE-055 EMBARAZO ECTOPICO. LAPAROSCOPIA;PUNTOS;600
GINECOLOGÕA Y OBSTETRICIA;GINE-056 ENDOMETRIOSIS.ELECTROFULGARACION POR LAPAROSCOPICA;PUNTOS;355
GINECOLOGÕA Y OBSTETRICIA;GINE-057 ENDOMETRIOSIS - TRATAMIENTO QUIRURGICO POR LAPARATOMIA;PUNTOS;400
GINECOLOGÕA Y OBSTETRICIA;GINE-058 ESTERILIZACION QUIRURGICA POR LAPARATOMIA - CUALQUIER TECNICA ;PUNTOS;260
GINECOLOGÕA Y OBSTETRICIA;GINE-059 ESTERILIZACION QUIRURGICA POR LAPAROSCOPIA - CUALQUIER TECNICA;PUNTOS;290
GINECOLOGÕA Y OBSTETRICIA;GINE-060 EVACUACION UTERINA MAS CURETAJE (EMBARAZO MAS DE 13 SEMANAS);PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-061 EXTIRPACION DE CONDILOMAS;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-062 HIMENECTOMIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-063 HISTERECTOMIA ABDOMINAL TOTAL;PUNTOS;953
GINECOLOGÕA Y OBSTETRICIA;GINE-064 HISTERECTOMIA ABDOMINAL + CISTOPLEXIA;PUNTOS;865
GINECOLOGÕA Y OBSTETRICIA;GINE-065 HISTERECTOMIA ABDOMINAL + CURA DE CISTOCELE;PUNTOS;865
GINECOLOGÕA Y OBSTETRICIA;GINE-066 HISTERECTOMIA ABDOMINAL + CURA DE RECTOCELE;PUNTOS;865
GINECOLOGÕA Y OBSTETRICIA;GINE-067 HISTERECTOMIA ABDOMINAL + CURA DE CISTOCELE + CURA DE RECTOCELE;PUNTOS;1.090,00
GINECOLOGÕA Y OBSTETRICIA;GINE-068 HISTERECTOMIA SUBTOTAL;PUNTOS;560
GINECOLOGÕA Y OBSTETRICIA;GINE-069 HISTERECTOMIA POR LAPAROSCOPIA;PUNTOS;725
GINECOLOGÕA Y OBSTETRICIA;GINE-070 HISTERECTOMIA VAGINAL;PUNTOS;635
GINECOLOGÕA Y OBSTETRICIA;GINE-071 HISTERECTOMIA TOTAL VAGINAL + CURA DE PROLAPSO ANTERIOR (CISTOCELE) Y POSTERIOR (RECTOCELE);PUNTOS;1.090,00
GINECOLOGÕA Y OBSTETRICIA;GINE-072 HISTERECTOMIA VAGINAL + CURA DE PROLAPSO ANTERIOR Y POSTERIOR +MALLA;PUNTOS;1.200,00
GINECOLOGÕA Y OBSTETRICIA;GINE-073 HISTERECTOMIA RADICAL TIPO I;PUNTOS;1.300,00
GINECOLOGÕA Y OBSTETRICIA;GINE-074 HISTERECTOMIA RADICAL TIPO II;PUNTOS;1.400,00
GINECOLOGÕA Y OBSTETRICIA;GINE-075 HISTERECTOMIA RADICAL TIPO III;PUNTOS;1.500,00
GINECOLOGÕA Y OBSTETRICIA;GINE-076 HISTERECTOMIA DE RESCATE;PUNTOS;1.600,00
GINECOLOGÕA Y OBSTETRICIA;GINE-077 HISTERORRAFIA;PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-078 HISTEROSCOPIA EXTRACCION DE CUERPO EXTRA—O INTRAUTERINO;PUNTOS;355
GINECOLOGÕA Y OBSTETRICIA;GINE-079 HISTEROSCOPIA RESECCION DE MIOMAS;PUNTOS;430
GINECOLOGÕA Y OBSTETRICIA;GINE-080 HISTEROSCOPIA DIAGNOSTICA CON BIOPSIA;PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-081 HISTEROSCOPIA RESECCION POLIPOS Y SINEQUIA, TABIQUES;PUNTOS;430
GINECOLOGÕA Y OBSTETRICIA;GINE-082 HISTEROSCOPIA ABLACION ENDOMETRIAL;PUNTOS;490
GINECOLOGÕA Y OBSTETRICIA;GINE-083 LAPAROSCOPIA DIAGNOSTICA EXPLORADORA;PUNTOS;345
GINECOLOGÕA Y OBSTETRICIA;GINE-084 LAPARATOMIA GINECOLOGICA EXPLORADORA;PUNTOS;350
GINECOLOGÕA Y OBSTETRICIA;GINE-085 LEGRADO (CURETAJE) UTERINO (CAUSA OBSTETRICA);PUNTOS;260
GINECOLOGÕA Y OBSTETRICIA;GINE-086 LEGRADO (CURETAJE) UTERINO (CAUSA NO OBSTETRICA);PUNTOS;260
GINECOLOGÕA Y OBSTETRICIA;GINE-087 LINFADENECTOMIA PREVICA UNILATERAL;PUNTOS;270
GINECOLOGÕA Y OBSTETRICIA;GINE-088 LINFADENECTOMIA PREVICA BILATERAL;PUNTOS;420
GINECOLOGÕA Y OBSTETRICIA;GINE-089 LINFADENECTOMIA PARA-AORTICA;PUNTOS;420
GINECOLOGÕA Y OBSTETRICIA;GINE-090 LISIS ADHERENCIAS POR LAPAROSCOPIA;PUNTOS;355
GINECOLOGÕA Y OBSTETRICIA;GINE-091 LISIS ADHERENCIAS POR LAPAROTOMIA;PUNTOS;400
GINECOLOGÕA Y OBSTETRICIA;GINE-092 METROPLASTIA;PUNTOS;490
GINECOLOGÕA Y OBSTETRICIA;GINE-093 MICROCESAREA;PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-094 MICROCIRUGIA TUBARICA - RECANALIZACION;PUNTOS;635
GINECOLOGÕA Y OBSTETRICIA;GINE-095 MIOMECTOMIA UNICA POR LAPARATOMIA;PUNTOS;355
GINECOLOGÕA Y OBSTETRICIA;GINE-096 MIOMECTOMIA MULTIPLE POR LAPAROTOMIA;PUNTOS;530
GINECOLOGÕA Y OBSTETRICIA;GINE-097 MIOMECTOMIA UNICA POR LAPAROSCOPIA;PUNTOS;400
GINECOLOGÕA Y OBSTETRICIA;GINE-098 MIOMECTOMIA MULTIPLE POR LAPAROSCOPIA;PUNTOS;575
GINECOLOGÕA Y OBSTETRICIA;GINE-099 NINFECTOMIA;PUNTOS;430
GINECOLOGÕA Y OBSTETRICIA;GINE-100 OOFORECTOMIA BILATERAL POR LAPAROTOMIA;PUNTOS;533
GINECOLOGÕA Y OBSTETRICIA;GINE-101 OOFORECTOMIA BILATERAL POR LAPAROSCOPIA;PUNTOS;578
GINECOLOGÕA Y OBSTETRICIA;GINE-102 OOFORECTOMIA UNILATERAL POR LAPAROTOMIA;PUNTOS;295
GINECOLOGÕA Y OBSTETRICIA;GINE-103 OOFORECTOMIA UNILATERAL POR LAPAROSCOPIA;PUNTOS;325
GINECOLOGÕA Y OBSTETRICIA;GINE-104 QUISTE OVARIO UNILATERAL POR LAPAROSCOPIA;PUNTOS;548
GINECOLOGÕA Y OBSTETRICIA;GINE-105 QUISTE OVARIO BILATERAL POR LAPAROSCOPIA;PUNTOS;365
GINECOLOGÕA Y OBSTETRICIA;GINE-106 QUISTE OVARIO UNILATERAL POR LAPARATOMIA;PUNTOS;275
GINECOLOGÕA Y OBSTETRICIA;GINE-107 QUISTE OVARIO BILATERAL POR LAPARATOMIA;PUNTOS;335
GINECOLOGÕA Y OBSTETRICIA;GINE-108 PARTO MULTIPLE;PUNTOS;475
GINECOLOGÕA Y OBSTETRICIA;GINE-109 PARTO NORMAL;PUNTOS;430
GINECOLOGÕA Y OBSTETRICIA;GINE-110 PARTO PODALICO;PUNTOS;585
GINECOLOGÕA Y OBSTETRICIA;GINE-111 PROLAPSO DE CUPULA VAGINAL (TODAS LAS TECNICAS);PUNTOS;490
GINECOLOGÕA Y OBSTETRICIA;GINE-112 PROTOCOLO DE ENDOMETRIO;PUNTOS;1.090,00
GINECOLOGÕA Y OBSTETRICIA;GINE-113 PROTOCOLO DE OVARIO;PUNTOS;1.090,00
GINECOLOGÕA Y OBSTETRICIA;GINE-114 REMOCION DE MOLA HIATIFORME;PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-115 REPARACION DE PISO PELVICO;PUNTOS;545
GINECOLOGÕA Y OBSTETRICIA;GINE-116 RESECCION ABDOMINO-PELVICA;PUNTOS;1.395,00
GINECOLOGÕA Y OBSTETRICIA;GINE-117 RESECCION DE QUISTE  DE PARED VAGINAL;PUNTOS;255
GINECOLOGÕA Y OBSTETRICIA;GINE-118 SALPINGECTOMIA UNILATERAL POR LAPARATOMIA;PUNTOS;315
GINECOLOGÕA Y OBSTETRICIA;GINE-119 SALPINGECTOMIA BILATERAL POR LAPARATOMIA;PUNTOS;390
GINECOLOGÕA Y OBSTETRICIA;GINE-120 SALPINGECTOMIA  UNILATERAL POR LAPAROSCOPICA;PUNTOS;415
GINECOLOGÕA Y OBSTETRICIA;GINE-121 SALPINGECTOMIA BILATERAL POR LAPAROSCOPICA;PUNTOS;490
GINECOLOGÕA Y OBSTETRICIA;GINE-122 TRAQUELECTOMIA;PUNTOS;590
GINECOLOGÕA Y OBSTETRICIA;GINE-123 VAGINECTOMIA PARCIAL;PUNTOS;545
GINECOLOGÕA Y OBSTETRICIA;GINE-124 VAGINECTOMIA TOTAL;PUNTOS;675
